ref_id,work_id,ref_doi,ref_search,ref_quality,openalex_id,oa_title,match_method,confidence
1163_a13,1163,NA,Princeton Studies in Culture/Power/,anystyle,W4231810330,PRINCETON STUDIES IN CULTURE/POWER/HISTORY,offline_title_fuzzy,0.9619047619047618
1164_a3,1164,NA,'ProPOSEL: A Prosody and POS English Lexicon for Language Engineering',anystyle,W200561625,ProPOSEL: A Prosody and POS English Lexicon for Language Engineering,offline_title_exact,1
1165_a7,1165,NA,An Expert System for the Classical Languages: Metrical Analysis,anystyle,W7065698424,An Expert System for the Classical Languages: Metrical Analysis Components,offline_title_fuzzy,0.9698630136986301
1165_a10,1165,NA,Text Mining: Wissensrohstoff Text – Konzepte,anystyle,W3216947134,Text Mining: Wissensrohstoff Text,offline_title_fuzzy,0.9560975609756097
1169_a7,1169,NA,Roman du XIII e siècle Graal,anystyle,W571716946,Roman du XIII[e] siècle,offline_title_exact,1
1169_a11,1169,NA,Ecole nationale des chartes,anystyle,W7115246528,École nationale des chartes,offline_title_exact,1
1177_a4,1177,NA,'Delta: a Measure of Stylistic Difference and a Guide to 2002,anystyle,W2107317033,'Delta': a Measure of Stylistic Difference and a Guide to Likely Authorship,offline_title_fuzzy,0.95
1179_a4,1179,NA,A Companion to Digital Humanities,anystyle,W4310711488,A Companion to Digital Humanities,offline_title_exact,1
1183_a2,1183,NA,Digital Preservation and Access,anystyle,W2043549430,Digital preservation and access,offline_title_exact,1
1183_a5,1183,NA,'An Introduction to the 2004,anystyle,W7101009683,an introduction to the,offline_title_exact,1
1183_a6,1183,NA,Metadata Encoding and Transmission Standard,anystyle,W4234772671,Metadata Encoding and Transmission Standard,offline_title_exact,1
1183_a12,1183,NA,Ithaka Case Studies in Sustainability,anystyle,W6973769049,Ithaka Case Studies in Sustainability,offline_title_exact,1
1184_a3,1184,NA,'An Experiment in Authorship Attribution',anystyle,W1554215549,An experiment in authorship attribution,offline_title_exact,1
1184_a4,1184,NA,JADT 2002:6es Journées Internationales d'Analyse Statistique des Données Textuelles,anystyle,W7095413283,JADT 2002: 6es Journées internationales d’Analyse statistique des Données Textuelles,offline_title_exact,1
1184_a10,1184,NA,'The Psychological Functions of 2007,anystyle,W2623685293,The psychological functions of nostalgia,offline_title_fuzzy,0.95
1184_a11,1184,NA,'Authorship Attribution for Small Texts: Literary and Forensic Experiments',anystyle,W93917463,Authorship Attribution for Small Texts: Literary and Forensic Experiments.,offline_title_exact,1
1184_a15,1184,NA,'Using Machine Learning Techniques for Stylometry' 2004,anystyle,W27431698,Using Machine Learning Techniques for Stylometry.,offline_title_exact,1
1185_a1,1185,NA,A Digital Humanities Manifesto,anystyle,W4408741032,A Digital Humanities Manifesto,offline_title_exact,1
1185_a3,1185,NA,Innovation and Social Change',anystyle,W4300889299,Innovation and social change,offline_title_exact,1
1185_a14,1185,NA,'Teaching and Learning from the U.S. South in Global Contexts: A Case Study of Southern,anystyle,W2394550273,Teaching and Learning from the U.S. South in Global Contexts: A Case Study of Southern Spaces and Southcomb,offline_title_fuzzy,0.96
1185_a16,1185,NA,'The Future of 2009-10-12,anystyle,W7069316298,The Future of...,offline_title_exact,1
1185_a18,1185,NA,'A Companion to Digital Humanities',anystyle,W4310711488,A Companion to Digital Humanities,offline_title_exact,1
1188_a7,1188,NA,'Towards markup support for full GODDAGs and beyond: the EARMARK approach',anystyle,W7096586752,Towards markup support for full GODDAGs and beyond: the EARMARK approach,offline_title_exact,1
1188_a8,1188,NA,'Coming down from the trees: Next step in the evolution of markup?,anystyle,W51158779,Coming down from the trees: Next step in the evolution of markup?,offline_title_exact,1
1188_a15,1188,NA,'Beyond the Descriptive vs Procedural Distinction' 2001,anystyle,W2015528774,"Beyond the ""descriptive vs. procedural"" distinction",offline_title_exact,1
1188_a18,1188,NA,A Companion to Digital Literary,anystyle,W4299125403,A Companion to Digital Literary Studies,offline_title_fuzzy,0.9589743589743589
1188_a19,1188,NA,"'Text in the electronic age: Textual study and text encoding, with examples from medieval texts'",anystyle,W2321883869,"Text in the Electronic Age: Textual Study and Text Encoding, with Examples from Medieval Texts",offline_title_exact,1
1190_a4,1190,NA,A place in History,anystyle,W619816177,A Place in History,offline_title_exact,1
1190_a7,1190,NA,A Companion to Digital Literary,anystyle,W4299125403,A Companion to Digital Literary Studies,offline_title_fuzzy,0.9589743589743589
1192_a1,1192,NA,'Un regard médical sur la société française à l'époque d'Henri IV et de 2008,anystyle,W1524424337,Un regard médical sur la société française à l'époque d'Henri IV et de Marie de Médicis.,offline_title_fuzzy,0.960919540229885
1192_a3,1192,NA,'Measuring the similarity of protein structures by means of the universal similarity metric' 2004,anystyle,W2151554142,Measuring the similarity of protein structures by means of the universal similarity metric,offline_title_exact,1
1192_a4,1192,NA,'The Similarity Metric' 2004,anystyle,W2949999312,The similarity metric,offline_title_exact,1
1193_a6,1193,NA,'The Semantic Web' 2001,anystyle,W2496342584,The Semantic Web,offline_title_exact,1
1193_a9,1193,NA,Overview of the INEX 2007 Entity Ranking,anystyle,W2155061451,Overview of the INEX 2007 Entity Ranking Track,offline_title_fuzzy,0.9739130434782608
1193_a10,1193,NA,'YAGO: A Core of Semantic Knowledge 2007,anystyle,W7095450354,Yago: A Core of Semantic Knowledge,offline_title_exact,1
1193_a12,1193,NA,'Analyzing and Accessing Wikipedia as a Lexical Semantic Resource' 2007,anystyle,W2140428995,Analyzing and accessing Wikipedia as a lexical semantic resource,offline_title_exact,1
1194_a3,1194,NA,'Animation of Mapped Photo Collections for,anystyle,W2155475939,Animation of Mapped Photo Collections for Storytelling,offline_title_fuzzy,0.951851851851852
1194_a9,1194,NA,'A Visual Tool for Tracing Users’ Behavior in Virtual Environments',anystyle,W2076962836,A visual tool for tracing users' behavior in Virtual Environments,offline_title_exact,1
1195_a1,1195,NA,'The Semantic Web' 2001,anystyle,W2496342584,The Semantic Web,offline_title_exact,1
1195_a3,1195,NA,"Text Editing, Print and the Digital",anystyle,W2300829581,"Text Editing, Print and the Digital World",offline_title_fuzzy,0.9700000000000001
1195_a9,1195,NA,'A translation approach to portable ontology specifications' 1993,anystyle,W2137079713,A translation approach to portable ontology specifications,offline_title_exact,1
1195_a12,1195,NA,'TEI and cultural heritage ontologies: Exchange of information?' 2009,anystyle,W1985650263,TEI and cultural heritage ontologies: Exchange of information?,offline_title_exact,1
1195_a15,1195,NA,Text and Genre in Reconstruction,anystyle,W2490292740,Text and Genre in Reconstruction,offline_title_exact,1
1196_a4,1196,NA,Evaluation in Text. Authorial Stance and the Construction of Discourse,anystyle,W1481483215,Evaluation in Text : Authorial Stance and the Construction of Discourse,offline_title_exact,1
1199_a2,1199,NA,Oslo Studies in Language,anystyle,W6986202369,Oslo Studies in Language,offline_title_exact,1
1199_a4,1199,NA,Michigan monographs in Chinese Studies,anystyle,W7039223303,Michigan monographs in Chinese studies,offline_title_exact,1
1205_a3,1205,NA,'Drilling for Papers in INKE',anystyle,W2175506846,Drilling for Papers in INKE,offline_title_exact,1
1206_a4,1206,NA,'A Data Structure for Representing Multi-Version Texts Online' 2009,anystyle,W2070103088,A data structure for representing multi-version texts online,offline_title_exact,1
1209_a3,1209,NA,"University of California, Los Angeles",anystyle,W4298237642,"University of California, Los Angeles",offline_title_exact,1
1209_a4,1209,NA,The Pixelcluster: Real- time visualization using a cluster of commodity workstations 2004,anystyle,W2528283406,The pixelcluster: real-time visualization using a cluster of commodity workstations,offline_title_exact,1
1209_a5,1209,NA,'Research challenges for digital archives of 3D cultural heritage models' 2009,anystyle,W1986930961,Research challenges for digital archives of 3D cultural heritage models,offline_title_exact,1
1209_a7,1209,NA,The design and use of experiential instructional technology for the teaching of architectural history in American undergraduate architecture programs 2003,anystyle,W2799785251,The design and use of experiential instructional technology for the teaching of architectural history in American undergraduate architecture programs,offline_title_exact,1
1209_a10,1209,NA,"University of California, Los Angeles",anystyle,W4298237642,"University of California, Los Angeles",offline_title_exact,1
1211_a13,1211,NA,The Boardinghouse in Nineteenth-Century America,anystyle,W566960956,The boardinghouse in nineteenth-century America,offline_title_exact,1
1211_a19,1211,NA,Learning to Stand and Speak,anystyle,W2586422092,Learning to Stand and Speak,offline_title_exact,1
1211_a29,1211,NA,Women’s Education in the United States 1780,anystyle,W7112454024,Women's education in the United States,offline_title_exact,1
1211_a37,1211,NA,Not All Wives: Women of Colonial Philadelphia,anystyle,W4294377979,Not all wives: women of Colonial Philadelphia,offline_title_exact,1
1213_a1,1213,NA,Conseils pour l'édition des textes médiévaux,anystyle,W6990061332,Conseils pour l'édition des textes médiévaux,offline_title_exact,1
1213_a3,1213,NA,Conseils pour l'édition des textes médiévaux,anystyle,W6990061332,Conseils pour l'édition des textes médiévaux,offline_title_exact,1
1213_a5,1213,NA,Conseils pour l'édition des textes médiévaux,anystyle,W6990061332,Conseils pour l'édition des textes médiévaux,offline_title_exact,1
1213_a9,1213,NA,Guidelines for Electronic Text Encoding and,anystyle,W1485490758,Guidelines for electronic text encoding and interchange,offline_title_fuzzy,0.9563636363636363
1215_a1,1215,NA,'What Do You Do 2006,anystyle,W2498879210,What do you do?,offline_title_exact,1
1215_a2,1215,NA,'On conjectures of Graffiti' 1988,anystyle,W2089188009,On conjectures of Graffiti,offline_title_exact,1
1216_a7,1216,NA,Computers and the Humanities,anystyle,W356284649,Computers and the Humanities,offline_title_exact,1
1217_a3,1217,NA,'Automatic semantic analysis for NLP applications' 2007,anystyle,W2051302227,Automatic Semantic Analysis for NLP Applications,offline_title_exact,1
1217_a10,1217,NA,'Automatic acquisition of hyponyms from large text corpora' 1992,anystyle,W2068737686,Automatic acquisition of hyponyms from large text corpora,offline_title_exact,1
1217_a14,1217,NA,Construction Grammars: Cognitive grounding and theoretical extensions,anystyle,W6980740588,Construction grammars cognitive grounding and theoretical extensions,offline_title_exact,1
1217_a18,1217,NA,'Probabilistic Part- of-Speech Tagging using Decision Trees' 1994,anystyle,W7096561526,Probabilistic Part-of-Speech Tagging Using Decision Trees,offline_title_exact,1
1217_a22,1217,NA,Balisage Series on Markup Technologies,anystyle,W2695210508,Balisage Series on Markup Technologies,offline_title_exact,1
1217_a23,1217,NA,'A non-projective dependency parser' 1997,anystyle,W2145211186,A non-projective dependency parser,offline_title_exact,1
1218_a8,1218,NA,Systems and Computers in,anystyle,W4298164899,Systems and Computers in Japan,offline_title_fuzzy,0.96
1219_a4,1219,NA,The Interpretation of Cultures: Selected Essays,anystyle,W3104752447,The Interpretation of Cultures: Selected Essays,offline_title_exact,1
1219_a13,1219,NA,'A Toolkit for Multi-Dimensional Markup: The,anystyle,W2395497153,A toolkit for multi-dimensional markup,offline_title_fuzzy,0.9809523809523809
1219_a15,1219,NA,Balisage Series on Markup Technologies,anystyle,W2695210508,Balisage Series on Markup Technologies,offline_title_exact,1
1220_a5,1220,NA,A Companion to Digital Humanities,anystyle,W4310711488,A Companion to Digital Humanities,offline_title_exact,1
1220_a13,1220,NA,'Emma Willard and the graphic foundations of American history' 2007,anystyle,W2029264742,Emma Willard and the graphic foundations of American history,offline_title_exact,1
1220_a17,1220,NA,Scholarly Communication Institute 2009,anystyle,W6906762396,Scholarly Communication Institute Website,offline_title_fuzzy,0.9609756097560975
1221_a2,1221,NA,Historia de la astronomía en México,anystyle,W573704974,Historia de la astronomía en México,offline_title_exact,1
1221_a3,1221,NA,Historia de la ciencia en México,anystyle,W3192778059,Historia de la ciencia en Colombia,offline_title_fuzzy,0.9506372549019607
1221_a4,1221,NA,Los orígenes de la ciencia moderna en México 1630,anystyle,W7039245801,Los orígenes de la ciencia moderna en México (1630-1680),offline_title_fuzzy,0.962962962962963
1221_a5,1221,NA,Libra astronómica y philosophica,anystyle,W7039290966,Libra astronomica y philosophica,offline_title_exact,1
1221_a7,1221,NA,Libra astronómica y philosophica,anystyle,W7039290966,Libra astronomica y philosophica,offline_title_exact,1
1221_a9,1221,NA,'Documentation and the users of digital resources in the humanities' 2009,anystyle,W1989256839,Documentation and the users of digital resources in the humanities,offline_title_exact,1
1222_a1,1222,NA,'The Text and the Line of Action: Re-conceiving Watching the Script' 2009,anystyle,W1894938496,The Text and the Line of Action: Re-conceiving Watching the Script,offline_title_exact,1
1223_a20,1223,NA,The Critical Mass in Collective Action,anystyle,W2326609635,The Critical Mass in Collective Action.,offline_title_exact,1
1223_a21,1223,NA,'New Evidence About the Existence of a Bandwagon Effect in the Opinion Formation Process' 1993,anystyle,W2145148619,New Evidence About the Existence of a Bandwagon Effect in the Opinion Formation Process,offline_title_exact,1
1223_a36,1223,NA,'LogiLogi: Combining Openness and Quality of,anystyle,W7097701274,LogiLogi: Combining Openness and Quality of Content,offline_title_fuzzy,0.968
1223_a37,1223,NA,'LogiLogi: A Webplatform for Philosophers',anystyle,W7100467386,LogiLogi: A Webplatform for Philosophers,offline_title_exact,1
1224_a11,1224,NA,Villes en Visite Virtuelle,anystyle,W7072247753,Villes en visite virtuelle,offline_title_exact,1
1224_a13,1224,NA,'Virtual Reality and Archaelogical Reconstruction' 2000,anystyle,W109227934,Virtual Reality and Archaeological Reconstruction,offline_title_fuzzy,0.9542517006802721
