ref_id,work_id,ref_doi,ref_search,oa_title,correct,ref_quality,openalex_id,match_method,confidence
1994_a8,1994,NA,Is There Anybody Out There? Building a Global Digital Humanities Community Galina 2013-07-19 2013-09-04,Is there anybody out there? - social inclusion through education and training,,anystyle,W7118151771,offline_title_fuzzy,0.89525396237725
7915_a11,7915,NA,Image-based Electronic Editing of Alfred the Great’s Boethius,Image-based Electronic Editions,,anystyle,W7095707297,offline_title_fuzzy,0.895187731359069
2452_r2,2452,NA,"Bentkowska-Kafel, A., Denard, H. and Baker, D., (Eds.) (2012). P aradata and Transparency in Virtual Heritage. England, UK: Ashgate","BENTKOWSKA-KAFEL, A., DENARD, H. and DREW, B. Paradata and Transparency in Virtual Heritage, Farnham: Ashgate, 2012.",,xml_bibl,W1533744417,offline_title_fuzzy,0.895143528925406
1840_a8,1840,NA,In the eyes of the beholder: Virtual Reality Recreations and academia Favro 2006,In the Eyes of the Beholder: Undergraduates' Perception of Relevance,,anystyle,W4292772285,offline_title_fuzzy,0.895117137764197
6309_r9,6309,NA,"Borders, Boundaries and Frames. Ed. M.G. Henderson. Routledge, 1995.","Borders, Boundaries, and Frames",,xml_bibl,W2914867767,offline_title_fuzzy,0.895081967213115
1004_a31,1004,NA,The Case for Sidney Rigdon as Reynolds 2005,The Case for Sidney Rigdon as Author of the Lectures on Faith,,anystyle,W326516887,offline_title_fuzzy,0.895081967213115
1148_a13,1148,NA,'Shakespeare and Other English 2009,"Shakespeare and Other English Dramatists at Cambridge, Ca. 1700",,anystyle,W2329463210,offline_title_fuzzy,0.895081967213115
1589_a2,1589,NA,Konzeption Und Entwicklung Eines Plug-in Basierenden SOAP-Services Für Die Ähnlichkeitsanalyse Im Text-Text-Link-Editor Artes 2012,Konzeption und Entwicklung der Serverseite eines Systems zur Wartung einer iBeacon-Installation in der Bibliothek der TH Wildau,,anystyle,W7029691349,offline_title_fuzzy,0.894970389730695
430_a8,430,NA,Out of praxis: three (meta) theories of textuality. Electronic Text: Investigations in Method and Theory Renear 1997,Out of Praxis: Three (Meta)Theories of Textuality,,anystyle,W2491223616,offline_title_fuzzy,0.894949494949495
7741_a4,7741,NA,'The Stylistic Analysis of the Divine Comedy in Modern Literary Scholarship' ROBEY 1980,The Stylistic Analysis of the Magazine Advertisement----Atkins Chocolate Chip Granola Bar,,anystyle,W2029049985,offline_title_fuzzy,0.894864495138093
3997_a11,3997,NA,"Accessibility, Usability, and Inclusion: Related Aspects of a Web for All' 2016","Accessibility, Usability, and Social and Cultural Acceptance of Next-Generation Wireless Devices",,anystyle,W6884978567,offline_title_fuzzy,0.894848918290721
1783_a9,1783,NA,What Are You Going to Do with a Degree in That? Arguing for the Humanities in an Era of Efficiency Kent 2012 2012-07-01,What are you going to do with a degree in that?,,anystyle,W2003356901,offline_title_fuzzy,0.894845360824742
494_a6,494,NA,Massachusetts Society of Indexers Fall Conference,Massachusetts Society of Law and Medicine,,anystyle,W4235159544,offline_title_fuzzy,0.894770753829987
10797_r4,10797,NA,Digitalisierung der vollständigen deutschsprachigen Zeitungsbestände des 17. Jahrhunderts der Staats- und Universitätsbilbiothek Bremen: https://www.suub.uni-bremen.de/ueber-uns/projekte/alte-zeitungen/ [letzter Zugriff 14. Januar 2018],Digitalisierung der vollständigen deutschsprachigen Zeitungen des 17. Jahrhunderts in der SuUB Bremen: Ein Werkstattbericht,,xml_bibl,W1579993860,offline_title_fuzzy,0.894757342566134
2100_a4,2100,NA,A Macroanalytic View of Swedish Literature using Topic Modeling D.; M 2013,A macroanalytic view of the choral music of Vincent Persichetti.,,anystyle,W6992688591,offline_title_fuzzy,0.894708994708995
1902_a5,1902,NA,"Professional Development in Digital Preservation: a life-long requirement, DPE briefing paper Harvey 2007",Professional development during simulation-based learning: experiences and insights of preservice teachers,,anystyle,W4220824149,offline_title_fuzzy,0.894680977936792
10136_r17,10136,NA,The Library of Congress (2013). The Contextual Query Language. http://www.loc.gov/standards/sru/cql/.,THE LIBRARY OF CONGRESS AND THE FUTURE OF ITS CATALOGUE,,xml_bibl,W1972158752,offline_title_fuzzy,0.894680184085907
1084_a4,1084,NA,: conceptual blending and the mind’s hidden complexities,Conceptual Blending and Imagining Historical Time and Space,,anystyle,W2560301429,offline_title_fuzzy,0.894656308851224
768_a23,768,NA,Le Trésor de la Cathédrale des Saints Michel et Gudule à Bruxelles Strihou,Le Trésor de la Cathédrale de Liège,,anystyle,W7048291208,offline_title_fuzzy,0.894632034632035
6392_r2,6392,NA,"Edition Visualization Technology. (2013). Retrieved April, 27, 2018, from http://evt.labcd.unipi.it/",Edition Visualization Technology Project,,xml_bibl,W3212398733,offline_title_fuzzy,0.894625199362041
483_a1,483,NA,Deficits and Surpluses in Federated States: A Imbeau,Deficits and surpluses in federated states: A review of the Public Choice empirical literature,,anystyle,W7096282156,offline_title_fuzzy,0.894623655913979
1835_a25,1835,NA,"The role and necessity of coding skills in digital humanities program has been a subject of recent discussion, see",The Role and Necessity of Axillary Lymph Node Dissection in the Management of Stage I or II Breast Cancer,,anystyle,W2034159965,offline_title_fuzzy,0.894587650588016
1222_a3,1222,NA,Books and Reading in the Digital Age,Books and Reading in the Lives of Notable Americans,,anystyle,W4399965746,offline_title_fuzzy,0.894563279857398
662_a10,662,NA,Dickinson’s Correspondence with Text Mining and,Dickinson’s Correspondents and Others,,anystyle,W4393964493,offline_title_fuzzy,0.894561486050848
8003_a9,8003,NA,"Towards a New Generation of Terminological Resources: An Experiment in Building a Terminological Knowledge Base"" Meyer; Bowker; Eck 1992",Towards a new generation of terminological resources,,anystyle,W2115790015,offline_title_fuzzy,0.894545454545455
4036_a8,4036,NA,What we're learning from online education Koller 2012,What we're learning from continuous glucose monitoring,,anystyle,W168745995,offline_title_fuzzy,0.894527647030856
1478_a3,1478,NA,The Palaeography of Gothic Manuscript Books Derolez 2003,The Palaeography of Gothic Manuscript Books: From the Twelfth to the Early Sixteenth Century,,anystyle,W1520877188,offline_title_fuzzy,0.894505494505495
2096_a1,2096,NA,The Palaeography of Gothic Manuscript Books Derolez 2003,The Palaeography of Gothic Manuscript Books: From the Twelfth to the Early Sixteenth Century,,anystyle,W1520877188,offline_title_fuzzy,0.894505494505495
7958_a15,7958,NA,'Discontinuous Constituents in Hungarian from a Constructionist Perspective.' Kálmán; G 1996,Discontinuous constituents or independent constructions?,,anystyle,W2068502128,offline_title_fuzzy,0.894461082008252
2135_a2,2135,NA,Unsupervised Learning of Edit Distance Weights for Retrieving Historical Spelling Variations Hauser; Schulz 2007,Unsupervised Learning of Human Action Categories in Still Images with Deep Representations,,anystyle,W3004908934,offline_title_fuzzy,0.894358561460011
10745_r20,10745,NA,Digitalität in den Fachdidaktiken. Projektpräsentation im DHd-Blog ( http://dhd-blog.org/?p=6812),Digitalität in den Fachdidaktiken (DFd) – neues Projekt an der TU Darmstadt,,xml_bibl,W6955228566,offline_title_fuzzy,0.894339885466646
8450_a16,8450,NA,A Data Model for Versions Ross,A data model for versioned XML documents using XQuery,,anystyle,W2111179408,offline_title_fuzzy,0.89433962264151
2176_r10,2176,NA,Lesbian and Gay Liberation in Canada. (2015). http://www.lglc.ca/.,Lesbian and Gay Liberation in Canada: Representing the Dyke Dynamo,,xml_bibl,W2322472852,offline_title_fuzzy,0.894333958724203
489_a3,489,NA,Guidelines for Editors of Image-based Scholarly Editions,Guidelines for Editors of the IEEE Computer Society,,anystyle,W4233607073,offline_title_fuzzy,0.894291902807635
775_a11,775,NA,Guidelines for Editors of Image-based Scholarly Editions,Guidelines for Editors of the IEEE Computer Society,,anystyle,W4233607073,offline_title_fuzzy,0.894291902807635
1102_a5,1102,NA,Guidelines for Editors of Image-based Scholarly Editions,Guidelines for Editors of the IEEE Computer Society,,anystyle,W4233607073,offline_title_fuzzy,0.894291902807635
475_a1,475,NA,Perspectives on computer programming for the humanities Adams; Birnbaum 1997,Perspectives on computer-support of event space,,anystyle,W2563952611,offline_title_fuzzy,0.894290701514365
1942_a12,1942,NA,Do we want to keep our newspapers? In Do we want to keep our newspapers? Baker 2002,Do we want to keep our newspapers,,anystyle,W165723713,offline_title_fuzzy,0.894285714285714
1464_a2,1464,NA,Open Source Historical OCR: The OCRopodium Project Research and Advanced Technology for Digital Libraries Bryant; Blanke; Hedges; Palmer 2010,Open Source Historical OCR: The OCRopodium Project,,anystyle,W1484777764,offline_title_fuzzy,0.894230769230769
6607_a8,6607,NA,Dimensio syllabarum: Studien zur lateinischen Prosodie und Verslehre vone der Spätantike bus zur frühen Renaissance Leonhardt 1989,Dimensio syllabarum : Studien zur lateinischen Prosodie- und Verslehre von der Spätantike bis zur frühen Renaissance mit einem ausführlichen Quellenverzeichnis bis zum Jahr 1600,,anystyle,W570944612,offline_title_fuzzy,0.894192377495463
1865_a10,1865,NA,Qu'est-ce qu'un dispositif? In Michel Foucault philosophe Deleuze 1989 1988-01,Qu'est-ce qu'un dispositif (dans l'art contemporain) ?,,anystyle,W6936647009,offline_title_fuzzy,0.894190476190476
10444_r2,10444,NA,International Organization for Standardization (o. J.): Date and time format – ISO 8601. http://www.iso.org/iso/iso8601 [letzter Zugriff 15. Oktober 2015].,International Organization for Standardization Methods for Determination of Asbestos in Air,,xml_bibl,W420851539,offline_title_fuzzy,0.894139194139194
1870_a2,1870,NA,An Architecture for Complex Objects and their Relationships Lagoze; Payette; Shin; Wilper 2005,An architecture for comparative cognitive development,,anystyle,W2164543912,offline_title_fuzzy,0.894127332974981
6431_r5,6431,NA,"Foucault, Michel. La arqueología del saber. Buenos Aires: Siglo XXI Editores, 2002. Impreso.","Foucault, Michel, La arqueología del saber.",,xml_bibl,W6907626049,offline_title_fuzzy,0.894117647058824
642_a18,642,NA,Visual Knowledge: Textual Urbina 2005,Visual Knowledge: Textual Iconography of the Quixote,,anystyle,W2248354170,offline_title_fuzzy,0.894117647058824
1516_a10,1516,NA,Crowdsourcing cultural heritage: UCL’s Transcribe Bentham project. Presented at: Seeing Is Believing: New Technologies For Cultural Heritage Terras 2010,Crowdsourcing cultural heritage: UCL's Transcribe Bentham project,,anystyle,W1890901584,offline_title_fuzzy,0.894117647058824
8434_a1,8434,NA,Problems in Decipherment 1989,Problems in Decipherment [Review of: T.G. Palaima (1995) -],,anystyle,W2576329374,offline_title_fuzzy,0.894117647058824
1869_a33,1869,NA,"Research Infrastructures for the Digital Humanities, ESF Science Policy Briefing 42 Moulin; Nyhan; Ciula 2011",Research infrastructures in developing countries: The Brazilian case,,anystyle,W2971754648,offline_title_fuzzy,0.894099190458856
191_a10,191,NA,Studia jezykoznawcze. Wyb'r prac opublikowanych w jezyku polskim [Linguistic studies. Selected papers published in Polish,Studia językoznawcze : wybór prac opublikowanych w języku polskim,,anystyle,W617289407,offline_title_fuzzy,0.894081248318537
6564_r3,6564,NA,"Centro Nacional de Memoria Histórica. “Seminario Internacional Archivos Para La Paz.” Centro Nacional de Memoria Histórica, 2014. http://www.centrodememoriahistorica.gov.co/centro-audiovisual/videos/seminario-internacional-archivos-para-la-paz.","Centro Nacional de Memoria Histórica (CNMH). Hasta encontrarlos. El drama de la desaparición forzada en Colombia. Bogotá: CNMH, 2016. 425 páginas.",,xml_bibl,W7046005514,offline_title_fuzzy,0.89400551638014
690_a6,690,NA,Application of Optical Music Recognition technologies for the development of OCVE” Fujinaga 2006-03-17,Application of Optical Measurement Methods in the Field of Civil Engineering,,anystyle,W4367593914,offline_title_fuzzy,0.893978303246038
1858_a4,1858,10.1145/2494266.2494304.,Early Modern OCR Project (eMOP) at Texas A&M University: Using Aletheia to Train Tesseract Torabi; Durgan; Tarpley 2013 2013-10-31,Early modern OCR project (eMOP) at Texas A&amp;M University,,anystyle,W2009268117,offline_title_fuzzy,0.893964692295001
2073_a18,2073,NA,Early Modern OCR Project (eMOP) at Texas A&M University: Using Aletheia to Train Tesseract Torabi; Durgan; Tarpley 2013 2013-09-11,Early modern OCR project (eMOP) at Texas A&amp;M University,,anystyle,W2009268117,offline_title_fuzzy,0.893964692295001
64_a5,64,NA,L'analisi informatica dei testi Bolasco 1997,L'anàlisi informàtica dels fets de Sants. Premsa_QLT,,anystyle,W4411064152,offline_title_fuzzy,0.893925712665489
511_a15,511,NA,Hypertext and Hypermedia: Returning to Our Diverse Roots,Hypertext and hypermedia systems in information retrieval,,anystyle,W800843293,offline_title_fuzzy,0.893893627349005
1095_a7,1095,NA,Synonym Dictionary Improvement through 2005,Synonym Dictionary Improvement through Markov Clustering and Clustering Stability,,anystyle,W11253727,offline_title_fuzzy,0.893827160493827
1025_a7,1025,NA,"Multi-dimensional texts in a onedimensional medium, Computers and the Humanities Huitfeldt 1994",Multi-dimensional texts in a one-dimensional medium,,anystyle,W2061569511,offline_title_fuzzy,0.893819806403574
1835_a23,1835,NA,Humanities and Academic Change,Humanities and Academic Cultures: Towards Dialogue,,anystyle,W7118021509,offline_title_fuzzy,0.893809523809524
2665_r7,2665,NA,"Piketty, T. (2014). Capital in the Twenty-First Century. [online] Harvard University Press. Available at: .",Общественная наука и проблема неравенства. Рецензия на книгу: Piketty T. (2014) Capital in the 21st Century. N.Y.: Belknap Press. Third Edition,,xml_bibl,W2570921520,offline_title_fuzzy,0.893749446570706
7718_a3,7718,NA,"Lyrical Drama and the ""Turbid Montebanks"": Styles of Dialogue in Romantic andRenaissance Tragedy.Computers & the Humanities Burrows; Craig 1994",Lyrical drama and the “turbid mountebanks”: Styles of dialogue in romantic and renaissance tragedy,,anystyle,W2074095561,offline_title_fuzzy,0.893648528099911
1386_a16,1386,NA,National Hydrography Dataset United States Geological Survey (link Survey,National Hydrography Dataset (NHD) - High-Resolution - Minnesota,,anystyle,W2909895447,offline_title_fuzzy,0.893569459614084
1208_a6,1208,NA,La communication dans la République des lettres/Forms of Communication in the,La communication dans la rencontre amoureuse et la vie en couple,,anystyle,W2902095560,offline_title_fuzzy,0.893553956636584
8041_a4,8041,NA,Disputed Authorship: 30 Biographies and Six Reputed Authors Gurney; Gurney 1996 June 25-29,Disputed Authorship: 30 Biographies and Six Reputed Authors. A New Analysis by Full-Text Lemmatization of the ‘Historia Augusta’,,anystyle,W7097594693,offline_title_fuzzy,0.893548387096774
1275_a4,1275,NA,"A multi-institutional study of exhibition interactives in science centers and museums, ” Unpublished evaluation report Falk; Dierking; Heimlich; Scott; Rennie 2002",A Multi-Institutional Study on Peer Instruction: Evaluating Text-Chat with Assigned Group Members vs Verbal Discussion,,anystyle,W7128767864,offline_title_fuzzy,0.893524446567925
167_r10,167,NA,XSL Transformations (XSLT) Version 1.0. W3C Recommendation 16 November 1999 1999,XSL Transformations (XSLT) Version 1.0,,xml_biblstruct,W13024833,offline_title_fuzzy,0.893506493506494
